,Produit,Baseline (14-Feb-2020),Price (Latest date),Variation,Année,Mois
1525,Fruit et Légume,1502.14,1533.34,2.08,2020,05
1526,Fruit et Légume,1351.27,1800.01,33.21,2020,05
1527,Fruit et Légume,4.34,4.34,0.0,2020,05
1528,Fruit et Légume,6.21,6.66,7.25,2020,05
1529,Fruit et Légume,6043.18,6476.08,7.16,2020,05
1530,Fruit et Légume,273.47,275.0,0.56,2020,05
1531,Fruit et Légume,2313.64,2405.02,3.95,2020,05
1532,Fruit et Légume,4.22,4.23,0.24,2020,05
1533,Fruit et Légume,6.48,6.33,-2.31,2020,05
1534,Fruit et Légume,8.77,8.93,1.82,2020,05
1535,Fruit et Légume,1.81,1.94,7.18,2020,05
1536,Fruit et Légume,30.85,31.76,2.95,2020,05
1537,Fruit et Légume,2.29,2.31,0.87,2020,05
1538,Fruit et Légume,749.57,633.34,-15.51,2020,05
1539,Fruit et Légume,22.44,22.42,-0.09,2020,05
1540,Fruit et Légume,18.38,18.72,1.87,2020,05
1541,Fruit et Légume,120.51,126.49,4.96,2020,05
1542,Fruit et Légume,259.43,275.82,6.32,2020,05
1543,Fruit et Légume,2.06,1.97,-4.58,2020,05
1544,Fruit et Légume,23.48,24.11,2.66,2020,05
1545,Fruit et Légume,1.64,1.72,4.88,2020,05
1546,Fruit et Légume,1.06,1.12,6.06,2020,05
1547,Fruit et Légume,4.07,3.99,-1.97,2020,05
1548,Fruit et Légume,1.98,2.06,3.97,2020,05
1549,Fruit et Légume,4.92,5.78,17.48,2020,05
1550,Fruit et Légume,2.56,2.62,2.34,2020,05
1551,Fruit et Légume,23.31,23.32,0.04,2020,05
1552,Fruit et Légume,1252.88,1250.0,-0.23,2020,05
1553,Fruit et Légume,1.78,1.82,2.17,2020,05
1554,Fruit et Légume,2.61,2.85,9.09,2020,05
1555,Fruit et Légume,3.45,4.45,28.99,2020,05
1556,Fruit et Légume,9.71,13.49,38.93,2020,05
1557,Fruit et Légume,1.33,1.32,-0.75,2020,05
1558,Fruit et Légume,3.51,3.51,0.0,2020,05
1559,Fruit et Légume,125.69,124.45,-0.99,2020,05
1560,Fruit et Légume,1375.0,1375.0,0.0,2020,05
1561,Fruit et Légume,2000.67,2666.66,33.29,2020,05
1562,Fruit et Légume,1.4,1.48,5.71,2020,05
1563,Fruit et Légume,11.45,18.78,64.02,2020,05
1564,Fruit et Légume,30.03,30.0,-0.1,2020,05
1565,Fruit et Légume,17.05,19.0,11.44,2020,05
1566,Fruit et Légume,3.0,3.0,0.0,2020,05
1567,Fruit et Légume,4.3,4.3,0.0,2020,05
1568,Fruit et Légume,901.31,1033.33,14.65,2020,05
1569,Fruit et Légume,27.87,30.65,9.96,2020,05
1570,Fruit et Légume,2.46,2.56,4.07,2020,05
1571,Fruit et Légume,8.94,10.09,12.88,2020,05
1572,Fruit et Légume,2.34,3.57,52.56,2020,05
1573,Fruit et Légume,319.04,341.09,6.91,2020,05
1574,Fruit et Légume,33967.19,35632.35,4.9,2020,05
1575,Fruit et Légume,1.31,1.57,19.85,2020,05
1576,Fruit et Légume,132.56,136.94,3.31,2020,05
1577,Fruit et Légume,2.1,2.16,2.86,2020,05
1578,Fruit et Légume,1.33,1.25,-6.23,2020,05
1579,Fruit et Légume,1372.3,1398.51,1.91,2020,05
1580,Fruit et Légume,306.62,320.57,4.55,2020,05
1581,Fruit et Légume,9.81,10.14,3.36,2020,05
1582,Fruit et Légume,1.76,1.81,2.84,2020,05
1583,Fruit et Légume,908.78,855.21,-5.89,2020,05
1584,Fruit et Légume,1.38,1.43,3.62,2020,05
1585,Fruit et Légume,738.89,742.86,0.54,2020,05
1586,Fruit et Légume,470.76,543.18,15.38,2020,05
1587,Fruit et Légume,253.04,228.7,-9.62,2020,05
1588,Fruit et Légume,59.05,71.25,20.66,2020,05
1589,Fruit et Légume,3.55,3.95,11.27,2020,05
1590,Fruit et Légume,7854.6,7653.48,-2.56,2020,05
1591,Fruit et Légume,0.59,0.64,8.47,2020,05
1592,Fruit et Légume,4.0,3.99,-0.25,2020,05
1593,Fruit et Légume,1.84,2.04,10.64,2020,05
1594,Fruit et Légume,9.8,8.51,-13.16,2020,05
1595,Fruit et Légume,14.64,20.56,40.43,2020,05
1596,Fruit et Légume,399.26,435.66,9.12,2020,05
1597,Fruit et Légume,25.01,25.99,3.92,2020,05
1598,Fruit et Légume,0.83,0.9,8.43,2020,05
1599,Fruit et Légume,2.39,2.54,6.28,2020,05
1600,Fruit et Légume,1.05,1.06,1.22,2020,05
1601,Fruit et Légume,36.16,37.24,2.99,2020,05
1602,Fruit et Légume,12.32,12.39,0.59,2020,05
1603,Fruit et Légume,1.5,2.67,78.0,2020,05
1604,Fruit et Légume,12.84,13.5,5.15,2020,05
1605,Fruit et Légume,4463.92,5650.0,26.57,2020,05
1606,Fruit et Légume,39.05,40.85,4.61,2020,05
1607,Fruit et Légume,40.65,42.97,5.71,2020,05
1608,Fruit et Légume,2.55,2.58,1.29,2020,05
1609,Fruit et Légume,2.34,2.34,0.0,2020,05
1610,Fruit et Légume,0.8,0.81,0.89,2020,05
1611,Fruit et Légume,5793.67,5554.93,-4.12,2020,05
1612,Fruit et Légume,133.31,139.5,4.64,2020,05
1613,Fruit et Légume,769.6,726.8,-5.56,2020,05
1614,Fruit et Légume,73.96,81.66,10.41,2020,05
1615,Fruit et Légume,2971.77,2887.5,-2.84,2020,05
1616,Fruit et Légume,9.74,10.0,2.63,2020,05
1617,Fruit et Légume,27.92,28.97,3.76,2020,05
1618,Fruit et Légume,457.04,492.49,7.76,2020,05
1619,Fruit et Légume,1054.34,1137.45,7.88,2020,05
1620,Fruit et Légume,6.37,6.04,-5.18,2020,05
1621,Fruit et Légume,2.26,2.27,0.44,2020,05
1622,Fruit et Légume,28.28,28.97,2.44,2020,05
1623,Fruit et Légume,199.38,225.3,13.0,2020,05
1624,Fruit et Légume,3.54,3.79,7.06,2020,05
1625,Fruit et Légume,0.89,0.9,1.12,2020,05
1626,Fruit et Légume,170.66,175.92,3.08,2020,05
1627,Fruit et Légume,3.27,3.42,4.59,2020,05
1628,Fruit et Légume,5.32,5.41,1.72,2020,05
1629,Fruit et Légume,120.53,124.83,3.57,2020,05
1630,Fruit et Légume,10.45,9.79,-6.32,2020,05
1631,Fruit et Légume,2.97,3.18,7.02,2020,05
1632,Fruit et Légume,5.73,6.26,9.25,2020,05
1633,Fruit et Légume,1.54,1.54,0.0,2020,05
1634,Fruit et Légume,11181.28,11646.6,4.16,2020,05
1635,Fruit et Légume,6.2,6.44,3.87,2020,05
1636,Fruit et Légume,422.49,422.49,0.0,2020,05
1637,Fruit et Légume,7.14,6.94,-2.8,2020,05
1638,Fruit et Légume,2.33,2.34,0.43,2020,05
1639,Fruit et Légume,3.67,3.85,4.94,2020,05
1640,Fruit et Légume,86.88,89.63,3.17,2020,05
1641,Fruit et Légume,3893.65,3511.9,-9.8,2020,05
1642,Fruit et Légume,6.95,7.11,2.24,2020,05
1643,Fruit et Légume,7.47,14.31,91.57,2020,05
1644,Fruit et Légume,1134.81,1350.0,18.96,2020,05
1645,Fruit et Légume,4.56,4.59,0.56,2020,05
1646,Fruit et Légume,3.24,2.69,-16.98,2020,05
1647,Fruit et Légume,3.15,3.0,-4.76,2020,05
1648,Fruit et Légume,4.67,4.92,5.35,2020,05
1649,Fruit et Légume,79.91,81.76,2.32,2020,05
1650,Fruit et Légume,28.45,34.66,21.83,2020,05
1651,Fruit et Légume,1.45,1.49,2.46,2020,05
1652,Fruit et Légume,1.34,1.37,2.45,2020,05
1653,Fruit et Légume,24.97,25.62,2.61,2020,05
1654,Fruit et Légume,19.2,18.5,-3.65,2020,05
1655,Fruit et Légume,39.88,50.0,25.38,2020,05
1656,Fruit et Légume,0.57,0.6,5.26,2020,05
1657,Fruit et Légume,2709.1,3128.71,15.49,2020,05
1658,Fruit et Légume,84.24,88.24,4.75,2020,05
1659,Fruit et Légume,12.5,14.66,17.28,2020,05
1660,Fruit et Légume,5.77,5.81,0.67,2020,05
1661,Fruit et Légume,23.37,26.85,14.89,2020,05
1662,Fruit et Légume,4.13,4.19,1.45,2020,05
1663,Fruit et Légume,4.92,5.25,6.68,2020,05
1664,Fruit et Légume,134.11,131.96,-1.6,2020,05
1665,Fruit et Légume,6483.84,7022.22,8.3,2020,05
1666,Fruit et Légume,7633.79,8400.74,10.05,2020,05
1667,Fruit et Légume,16.98,18.52,9.05,2020,05
1668,Fruit et Légume,64.13,67.0,4.48,2020,05
1669,Fruit et Légume,4.48,4.63,3.35,2020,05
1670,Fruit et Légume,0.97,1.19,22.68,2020,05
1671,Fruit et Légume,3.78,4.76,25.93,2020,05
1672,Fruit et Légume,6.31,6.31,0.0,2020,05
1673,Fruit et Légume,64763.43,67627.88,4.42,2020,05
1674,Fruit et Légume,349.68,353.92,1.21,2020,05
1675,Fruit et Légume,816.74,890.35,9.01,2020,05
1676,Fruit et Légume,22.27,23.36,4.89,2020,05
1677,Fruit et Légume,22.63,40.4,78.53,2020,05
1678,Fruit et Légume,3.75,3.92,4.53,2020,05
1679,Fruit et Légume,3.4,3.4,0.0,2020,05
1680,Fruit et Légume,32.5,32.5,0.0,2020,05
1681,Fruit et Légume,2.8,2.8,0.0,2020,05
1682,Fruit et Légume,7.72,7.72,0.0,2020,05
1683,Fruit et Légume,4.14,4.14,0.0,2020,05
1684,Fruit et Légume,4.07,4.08,0.25,2020,05
1685,Fruit et Légume,1502.14,999.99,-33.43,2020,05
1686,Fruit et Légume,7.5,7.5,0.0,2020,05
1687,Fruit et Légume,4.83,4.56,-5.59,2020,05
1688,Fruit et Légume,66.22,73.13,10.43,2020,05
1689,Fruit et Légume,1.8,1.87,3.89,2020,05
1690,Fruit et Légume,98.08,103.69,5.72,2020,05
1691,Fruit et Légume,1.5,1.5,0.0,2020,05
1692,Fruit et Légume,7.92,7.8,-1.48,2020,05
1693,Fruit et Légume,69.27,73.72,6.42,2020,05
1694,Fruit et Légume,456.41,455.24,-0.26,2020,05
1695,Fruit et Légume,4.34,4.37,0.76,2020,05
1696,Fruit et Légume,2.25,2.31,2.73,2020,05
1697,Fruit et Légume,1.36,1.41,3.68,2020,05
1698,Fruit et Légume,2.17,2.28,5.13,2020,05
1699,Fruit et Légume,1830.12,1833.34,0.18,2020,05
1700,Fruit et Légume,163.92,158.3,-3.43,2020,05
1701,Fruit et Légume,1.88,2.01,6.69,2020,05
1702,Fruit et Légume,0.84,0.9,7.14,2020,05
1703,Fruit et Légume,3.77,3.77,0.0,2020,05
1704,Fruit et Légume,1.72,1.76,2.33,2020,05
1705,Fruit et Légume,2.24,2.62,17.16,2020,05
1706,Fruit et Légume,3.0,3.75,24.86,2020,05
1707,Fruit et Légume,9.24,12.99,40.58,2020,05
1708,Fruit et Légume,15.13,16.09,6.35,2020,05
1709,Fruit et Légume,5.89,6.47,9.82,2020,05
1710,Fruit et Légume,8.0,9.48,18.5,2020,05
1711,Fruit et Légume,17.85,19.62,9.92,2020,05
1712,Fruit et Légume,3.91,4.03,3.18,2020,05
1713,Fruit et Légume,3.94,3.96,0.4,2020,05
1714,Fruit et Légume,1079.99,1217.59,12.74,2020,05
1715,Fruit et Légume,12.95,13.52,4.38,2020,05
1716,Fruit et Légume,1502.14,1533.34,2.08,2020,05
1717,Fruit et Légume,1351.27,1822.86,34.9,2020,05
1718,Fruit et Légume,4.34,4.34,0.0,2020,05
1719,Fruit et Légume,6.21,6.66,7.25,2020,05
1720,Fruit et Légume,6043.18,6459.29,6.89,2020,05
1721,Fruit et Légume,273.47,275.0,0.56,2020,05
1722,Fruit et Légume,2313.64,2386.6,3.15,2020,05
1723,Fruit et Légume,4.22,4.13,-2.2,2020,05
1724,Fruit et Légume,6.48,6.33,-2.31,2020,05
1725,Fruit et Légume,8.77,8.93,1.82,2020,05
1726,Fruit et Légume,1.81,1.94,7.18,2020,05
1727,Fruit et Légume,30.85,31.64,2.57,2020,05
1728,Fruit et Légume,2.29,2.31,0.87,2020,05
1729,Fruit et Légume,749.57,633.34,-15.51,2020,05
1730,Fruit et Légume,22.44,22.42,-0.09,2020,05
1731,Fruit et Légume,18.38,18.76,2.07,2020,05
1732,Fruit et Légume,120.51,125.28,3.95,2020,05
1733,Fruit et Légume,259.43,278.91,7.51,2020,05
1734,Fruit et Légume,2.06,1.97,-4.16,2020,05
1735,Fruit et Légume,23.48,23.95,1.99,2020,05
1736,Fruit et Légume,1.64,1.72,4.88,2020,05
1737,Fruit et Légume,1.06,1.16,9.84,2020,05
1738,Fruit et Légume,4.07,3.99,-1.97,2020,05
1739,Fruit et Légume,1.98,1.97,-0.58,2020,05
1740,Fruit et Légume,4.92,5.78,17.48,2020,05
1741,Fruit et Légume,2.56,2.64,3.18,2020,05
1742,Fruit et Légume,23.31,23.32,0.04,2020,05
1743,Fruit et Légume,1252.88,1250.0,-0.23,2020,05
1744,Fruit et Légume,1.78,1.81,1.69,2020,05
1745,Fruit et Légume,2.61,2.86,9.63,2020,05
1746,Fruit et Légume,3.45,4.45,28.99,2020,05
1747,Fruit et Légume,9.71,12.17,25.32,2020,05
1748,Fruit et Légume,1.33,1.32,-0.75,2020,05
1749,Fruit et Légume,3.51,3.51,0.0,2020,05
1750,Fruit et Légume,125.69,124.45,-0.99,2020,05
1751,Fruit et Légume,1375.0,1375.0,0.0,2020,05
1752,Fruit et Légume,2000.67,2666.66,33.29,2020,05
1753,Fruit et Légume,1.4,1.48,5.92,2020,05
1754,Fruit et Légume,11.45,18.78,64.02,2020,05
1755,Fruit et Légume,30.03,30.0,-0.1,2020,05
1756,Fruit et Légume,17.05,19.0,11.44,2020,05
1757,Fruit et Légume,3.0,3.0,0.0,2020,05
1758,Fruit et Légume,4.3,4.3,0.0,2020,05
1759,Fruit et Légume,901.31,1033.33,14.65,2020,05
1760,Fruit et Légume,27.87,29.02,4.12,2020,05
1761,Fruit et Légume,2.46,2.63,7.03,2020,05
1762,Fruit et Légume,8.94,10.5,17.47,2020,05
1763,Fruit et Légume,2.34,3.57,52.56,2020,05
1764,Fruit et Légume,319.04,345.77,8.38,2020,05
1765,Fruit et Légume,33967.19,35927.09,5.77,2020,05
1766,Fruit et Légume,1.31,1.57,19.85,2020,05
1767,Fruit et Légume,132.56,136.97,3.33,2020,05
1768,Fruit et Légume,2.1,2.17,3.27,2020,05
1769,Fruit et Légume,1.33,1.23,-7.52,2020,05
1770,Fruit et Légume,1372.3,1392.82,1.49,2020,05
1771,Fruit et Légume,306.62,317.28,3.48,2020,05
1772,Fruit et Légume,9.81,10.19,3.84,2020,05
1773,Fruit et Légume,1.76,1.81,2.68,2020,05
1774,Fruit et Légume,908.78,851.93,-6.26,2020,05
1775,Fruit et Légume,1.38,1.43,3.62,2020,05
1776,Fruit et Légume,738.89,739.91,0.14,2020,05
1777,Fruit et Légume,470.76,541.75,15.08,2020,05
1778,Fruit et Légume,253.04,232.31,-8.19,2020,05
1779,Fruit et Légume,59.05,71.25,20.66,2020,05
1780,Fruit et Légume,3.55,3.95,11.27,2020,05
1781,Fruit et Légume,7854.6,7651.19,-2.59,2020,05
1782,Fruit et Légume,0.59,0.64,8.47,2020,05
1783,Fruit et Légume,4.0,3.99,-0.25,2020,05
1784,Fruit et Légume,1.84,2.06,11.72,2020,05
1785,Fruit et Légume,9.8,8.51,-13.16,2020,05
1786,Fruit et Légume,14.64,20.64,40.98,2020,05
1787,Fruit et Légume,399.26,443.72,11.14,2020,05
1788,Fruit et Légume,25.01,26.43,5.67,2020,05
1789,Fruit et Légume,0.83,0.9,8.43,2020,05
1790,Fruit et Légume,2.39,2.54,6.28,2020,05
1791,Fruit et Légume,1.05,1.06,1.22,2020,05
1792,Fruit et Légume,36.16,37.24,2.99,2020,05
1793,Fruit et Légume,12.32,12.39,0.54,2020,05
1794,Fruit et Légume,1.5,2.67,78.0,2020,05
1795,Fruit et Légume,12.84,13.38,4.24,2020,05
1796,Fruit et Légume,4463.92,5650.0,26.57,2020,05
1797,Fruit et Légume,39.05,40.85,4.61,2020,05
1798,Fruit et Légume,40.65,42.97,5.71,2020,05
1799,Fruit et Légume,2.55,2.59,1.51,2020,05
1800,Fruit et Légume,2.34,2.34,0.0,2020,05
1801,Fruit et Légume,0.8,0.82,2.5,2020,05
1802,Fruit et Légume,5793.67,5555.91,-4.1,2020,05
1803,Fruit et Légume,133.31,139.7,4.79,2020,05
1804,Fruit et Légume,769.6,727.94,-5.41,2020,05
1805,Fruit et Légume,73.96,81.66,10.41,2020,05
1806,Fruit et Légume,2971.77,2887.5,-2.84,2020,05
1807,Fruit et Légume,9.74,9.96,2.21,2020,05
1808,Fruit et Légume,27.92,27.92,0.01,2020,05
1809,Fruit et Légume,27.92,28.99,3.83,2020,05
1810,Fruit et Légume,457.04,492.49,7.76,2020,05
1811,Fruit et Légume,1054.34,1146.95,8.78,2020,05
1812,Fruit et Légume,6.37,6.04,-5.18,2020,05
1813,Fruit et Légume,2.26,2.27,0.44,2020,05
1814,Fruit et Légume,28.28,29.11,2.92,2020,05
1815,Fruit et Légume,199.38,222.99,11.84,2020,05
1816,Fruit et Légume,3.54,3.77,6.5,2020,05
1817,Fruit et Légume,0.89,0.9,1.12,2020,05
1818,Fruit et Légume,170.66,175.52,2.85,2020,05
1819,Fruit et Légume,3.27,3.27,-0.13,2020,05
1820,Fruit et Légume,5.32,5.41,1.77,2020,05
1821,Fruit et Légume,120.53,126.18,4.69,2020,05
1822,Fruit et Légume,10.45,9.79,-6.32,2020,05
1823,Fruit et Légume,2.97,3.2,7.74,2020,05
1824,Fruit et Légume,5.73,6.15,7.3,2020,05
1825,Fruit et Légume,1.54,1.54,0.0,2020,05
1826,Fruit et Légume,11181.28,11568.94,3.47,2020,05
1827,Fruit et Légume,6.2,6.44,3.87,2020,05
1828,Fruit et Légume,422.49,422.49,0.0,2020,05
1829,Fruit et Légume,7.14,6.93,-3.0,2020,05
1830,Fruit et Légume,2.33,2.34,0.43,2020,05
1831,Fruit et Légume,3.67,3.86,5.18,2020,05
1832,Fruit et Légume,86.88,90.09,3.69,2020,05
1833,Fruit et Légume,3893.65,3583.32,-7.97,2020,05
1834,Fruit et Légume,6.95,7.08,1.81,2020,05
1835,Fruit et Légume,7.47,14.31,91.57,2020,05
1836,Fruit et Légume,1134.81,1350.0,18.96,2020,05
1837,Fruit et Légume,4.56,4.53,-0.69,2020,05
1838,Fruit et Légume,3.24,2.69,-16.98,2020,05
1839,Fruit et Légume,3.15,3.0,-4.76,2020,05
1840,Fruit et Légume,4.67,4.92,5.35,2020,05
1841,Fruit et Légume,79.91,82.56,3.32,2020,05
1842,Fruit et Légume,28.45,34.66,21.83,2020,05
1843,Fruit et Légume,1.45,1.5,3.45,2020,05
1844,Fruit et Légume,1.34,1.41,5.22,2020,05
1845,Fruit et Légume,24.97,25.79,3.3,2020,05
1846,Fruit et Légume,19.2,15.48,-19.37,2020,05
1847,Fruit et Légume,39.88,3.17,-92.05,2020,05
1848,Fruit et Légume,39.88,50.0,25.38,2020,05
1849,Fruit et Légume,0.57,0.6,5.26,2020,05
1850,Fruit et Légume,2709.1,3117.43,15.07,2020,05
1851,Fruit et Légume,84.24,87.56,3.95,2020,05
1852,Fruit et Légume,12.5,14.66,17.28,2020,05
1853,Fruit et Légume,5.77,5.84,1.16,2020,05
1854,Fruit et Légume,23.37,26.85,14.89,2020,05
1855,Fruit et Légume,4.13,4.14,0.14,2020,05
1856,Fruit et Légume,4.92,5.29,7.58,2020,05
1857,Fruit et Légume,134.11,133.91,-0.15,2020,05
1858,Fruit et Légume,6483.84,7022.22,8.3,2020,05
1859,Fruit et Légume,7633.79,8397.46,10.0,2020,05
1860,Fruit et Légume,16.98,18.72,10.27,2020,05
1861,Fruit et Légume,64.13,66.73,4.06,2020,05
1862,Fruit et Légume,4.48,4.61,2.97,2020,05
1863,Fruit et Légume,0.97,1.19,22.68,2020,05
1864,Fruit et Légume,3.78,4.76,25.93,2020,05
1865,Fruit et Légume,6.31,6.31,0.0,2020,05
1866,Fruit et Légume,64763.43,66906.78,3.31,2020,05
1867,Fruit et Légume,349.68,351.49,0.52,2020,05
1868,Fruit et Légume,816.74,901.19,10.34,2020,05
1869,Fruit et Légume,22.27,24.44,9.74,2020,05
1870,Fruit et Légume,22.63,39.53,74.68,2020,05
1871,Fruit et Légume,3.75,3.92,4.53,2020,05
1872,Fruit et Légume,7.72,7.72,0.0,2020,06
1873,Fruit et Légume,4.14,4.14,0.0,2020,06
1874,Fruit et Légume,32.5,32.5,0.0,2020,06
1875,Fruit et Légume,4.07,4.08,0.25,2020,06
1876,Fruit et Légume,7.5,7.5,0.0,2020,06
1877,Fruit et Légume,2.8,2.8,0.0,2020,06
1878,Fruit et Légume,1502.14,999.99,-33.43,2020,06
1879,Fruit et Légume,3.4,3.4,0.0,2020,06
1880,Fruit et Légume,4.83,4.56,-5.59,2020,06
1881,Fruit et Légume,66.22,73.13,10.43,2020,06
1882,Fruit et Légume,1.8,1.87,3.89,2020,06
1883,Fruit et Légume,98.08,104.21,6.25,2020,06
1884,Fruit et Légume,1.5,1.5,0.0,2020,06
1885,Fruit et Légume,7.92,7.86,-0.7,2020,06
1886,Fruit et Légume,69.27,74.19,7.11,2020,06
1887,Fruit et Légume,456.41,452.78,-0.8,2020,06
1888,Fruit et Légume,4.34,4.38,0.95,2020,06
1889,Fruit et Légume,2.25,2.31,2.86,2020,06
1890,Fruit et Légume,1.36,1.41,3.68,2020,06
1891,Fruit et Légume,2.17,2.27,4.61,2020,06
1892,Fruit et Légume,1830.12,1833.34,0.18,2020,06
1893,Fruit et Légume,163.92,158.41,-3.36,2020,06
1894,Fruit et Légume,1.88,2.01,6.91,2020,06
1895,Fruit et Légume,0.84,0.9,7.14,2020,06
1896,Fruit et Légume,3.77,3.77,0.0,2020,06
1897,Fruit et Légume,1.72,1.76,2.33,2020,06
1898,Fruit et Légume,2.24,2.6,16.2,2020,06
1899,Fruit et Légume,3.0,3.86,28.67,2020,06
1900,Fruit et Légume,9.24,12.99,40.58,2020,06
1901,Fruit et Légume,15.13,16.22,7.22,2020,06
1902,Fruit et Légume,5.89,6.49,10.21,2020,06
1903,Fruit et Légume,8.0,9.35,16.93,2020,06
1904,Fruit et Légume,17.85,19.62,9.92,2020,06
1905,Fruit et Légume,3.91,4.03,3.0,2020,06
1906,Fruit et Légume,3.94,3.94,-0.07,2020,06
1907,Fruit et Légume,1079.99,1227.12,13.62,2020,06
1908,Fruit et Légume,12.95,13.54,4.53,2020,06
1909,Fruit et Légume,1502.14,1529.77,1.84,2020,06
1910,Fruit et Légume,1351.27,1840.0,36.17,2020,06
1911,Fruit et Légume,4.34,4.34,0.0,2020,06
1912,Fruit et Légume,6.21,6.66,7.25,2020,06
1913,Fruit et Légume,6043.18,6487.94,7.36,2020,06
1914,Fruit et Légume,273.47,275.0,0.56,2020,06
1915,Fruit et Légume,2313.64,2376.67,2.72,2020,06
1916,Fruit et Légume,4.22,4.2,-0.58,2020,06
1917,Fruit et Légume,6.48,6.33,-2.31,2020,06
1918,Fruit et Légume,8.77,8.93,1.82,2020,06
1919,Fruit et Légume,1.81,1.94,7.18,2020,06
1920,Fruit et Légume,30.85,31.84,3.21,2020,06
1921,Fruit et Légume,2.29,2.31,0.87,2020,06
1922,Fruit et Légume,749.57,633.34,-15.51,2020,06
1923,Fruit et Légume,22.44,22.42,-0.09,2020,06
1924,Fruit et Légume,18.38,18.76,2.07,2020,06
1925,Fruit et Légume,120.51,125.58,4.21,2020,06
1926,Fruit et Légume,259.43,280.25,8.03,2020,06
1927,Fruit et Légume,2.06,1.94,-5.96,2020,06
1928,Fruit et Légume,23.48,23.81,1.39,2020,06
1929,Fruit et Légume,1.64,1.71,4.18,2020,06
1930,Fruit et Légume,1.06,1.18,11.46,2020,06
1931,Fruit et Légume,4.07,3.99,-1.97,2020,06
1932,Fruit et Légume,1.98,1.97,-0.29,2020,06
1933,Fruit et Légume,4.92,5.78,17.48,2020,06
1934,Fruit et Légume,2.56,2.66,3.85,2020,06
1935,Fruit et Légume,23.31,23.32,0.04,2020,06
1936,Fruit et Légume,1252.88,1250.0,-0.23,2020,06
1937,Fruit et Légume,1.78,1.81,1.69,2020,06
1938,Fruit et Légume,2.61,2.89,10.73,2020,06
1939,Fruit et Légume,3.45,4.45,28.99,2020,06
1940,Fruit et Légume,9.71,11.68,20.33,2020,06
1941,Fruit et Légume,1.33,1.32,-0.75,2020,06
1942,Fruit et Légume,3.51,3.51,0.0,2020,06
1943,Fruit et Légume,125.69,124.45,-0.99,2020,06
1944,Fruit et Légume,1375.0,1375.0,0.0,2020,06
1945,Fruit et Légume,2000.67,2666.66,33.29,2020,06
1946,Fruit et Légume,1.4,1.5,7.14,2020,06
1947,Fruit et Légume,11.45,18.78,64.02,2020,06
1948,Fruit et Légume,30.03,30.0,-0.1,2020,06
1949,Fruit et Légume,17.05,19.0,11.42,2020,06
1950,Fruit et Légume,3.0,3.0,0.0,2020,06
1951,Fruit et Légume,4.3,4.3,0.0,2020,06
1952,Fruit et Légume,901.31,1033.33,14.65,2020,06
1953,Fruit et Légume,27.87,29.28,5.06,2020,06
1954,Fruit et Légume,2.46,2.82,14.63,2020,06
1955,Fruit et Légume,8.94,10.16,13.63,2020,06
1956,Fruit et Légume,2.34,3.57,52.56,2020,06
1957,Fruit et Légume,319.04,354.27,11.04,2020,06
1958,Fruit et Légume,33967.19,36241.1,6.69,2020,06
1959,Fruit et Légume,1.31,1.57,19.85,2020,06
1960,Fruit et Légume,132.56,137.31,3.58,2020,06
1961,Fruit et Légume,2.1,2.18,3.81,2020,06
1962,Fruit et Légume,1.33,1.23,-7.52,2020,06
1963,Fruit et Légume,1372.3,1393.86,1.57,2020,06
1964,Fruit et Légume,306.62,315.61,2.93,2020,06
1965,Fruit et Légume,9.81,10.23,4.28,2020,06
1966,Fruit et Légume,1.76,1.81,2.84,2020,06
1967,Fruit et Légume,908.78,850.13,-6.45,2020,06
1968,Fruit et Légume,1.38,1.43,3.62,2020,06
1969,Fruit et Légume,738.89,741.97,0.42,2020,06
1970,Fruit et Légume,470.76,541.39,15.0,2020,06
1971,Fruit et Légume,253.04,232.18,-8.24,2020,06
1972,Fruit et Légume,59.05,75.13,27.23,2020,06
1973,Fruit et Légume,3.55,3.95,11.27,2020,06
1974,Fruit et Légume,7854.6,7647.95,-2.63,2020,06
1975,Fruit et Légume,0.59,0.64,8.47,2020,06
1976,Fruit et Légume,4.0,3.99,-0.25,2020,06
1977,Fruit et Légume,1.84,2.05,11.41,2020,06
1978,Fruit et Légume,9.8,8.51,-13.16,2020,06
1979,Fruit et Légume,14.64,20.69,41.32,2020,06
1980,Fruit et Légume,399.26,445.69,11.63,2020,06
1981,Fruit et Légume,25.01,26.5,5.96,2020,06
1982,Fruit et Légume,0.83,0.9,8.43,2020,06
1983,Fruit et Légume,2.39,2.54,6.28,2020,06
1984,Fruit et Légume,1.05,1.06,0.95,2020,06
1985,Fruit et Légume,36.16,37.24,2.99,2020,06
1986,Fruit et Légume,12.32,12.38,0.48,2020,06
1987,Fruit et Légume,1.5,2.67,78.0,2020,06
1988,Fruit et Légume,12.84,13.42,4.55,2020,06
1989,Fruit et Légume,4463.92,5650.0,26.57,2020,06
1990,Fruit et Légume,39.05,40.76,4.38,2020,06
1991,Fruit et Légume,40.65,43.25,6.39,2020,06
1992,Fruit et Légume,2.55,2.6,1.96,2020,06
1993,Fruit et Légume,2.34,2.34,0.0,2020,06
1994,Fruit et Légume,0.8,0.82,2.5,2020,06
1995,Fruit et Légume,5793.67,5557.18,-4.08,2020,06
1996,Fruit et Légume,133.31,139.78,4.85,2020,06
1997,Fruit et Légume,769.6,726.86,-5.55,2020,06
1998,Fruit et Légume,73.96,81.66,10.41,2020,06
